hostname,acl-name,acl-type,seq number,action,protocol,source,destination,ports
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,240,permit,tcp,10.3.228.0 0.0.0.255,213.36.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,250,permit,tcp,10.3.228.0 0.0.0.255,213.36.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,260,permit,tcp,10.3.228.0 0.0.0.255,214.36.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,270,permit,tcp,10.3.228.0 0.0.0.255,214.36.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,280,permit,tcp,10.3.228.0 0.0.0.255,215.36.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,290,permit,tcp,10.3.228.0 0.0.0.255,215.36.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,300,permit,tcp,10.3.228.0 0.0.0.255,216.36.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,310,permit,tcp,10.3.228.0 0.0.0.255,216.36.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,320,permit,tcp,10.3.228.0 0.0.0.255,211.43.0 0.0.0.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,330,permit,tcp,10.3.228.0 0.0.0.255,211.43.0 0.0.0.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,340,permit,tcp,10.3.228.0 0.0.0.255,212.43.0 0.0.0.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,350,permit,tcp,10.3.228.0 0.0.0.255,212.43.0 0.0.0.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,360,permit,tcp,10.3.228.0 0.0.0.255,213.43.0 0.0.0.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,370,permit,tcp,10.3.228.0 0.0.0.255,213.43.0 0.0.0.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,380,permit,tcp,10.3.228.0 0.0.0.255,214.43.0 0.0.0.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,390,permit,tcp,10.3.228.0 0.0.0.255,214.43.0 0.0.0.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,400,permit,tcp,10.3.228.0 0.0.0.255,215.43.0 0.0.0.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,410,permit,tcp,10.3.228.0 0.0.0.255,215.43.0 0.0.0.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,420,permit,tcp,10.3.228.0 0.0.0.255,216.43.0 0.0.0.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,430,permit,tcp,10.3.228.0 0.0.0.255,216.43.0 0.0.0.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,440,permit,tcp,10.3.228.0 0.0.0.255,211.66.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,450,permit,tcp,10.3.228.0 0.0.0.255,211.66.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,460,permit,tcp,10.3.228.0 0.0.0.255,212.66.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,470,permit,tcp,10.3.228.0 0.0.0.255,212.66.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,480,permit,tcp,10.3.228.0 0.0.0.255,213.66.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,490,permit,tcp,10.3.228.0 0.0.0.255,213.66.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,500,permit,tcp,10.3.228.0 0.0.0.255,214.66.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,510,permit,tcp,10.3.228.0 0.0.0.255,214.66.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,520,permit,tcp,10.3.228.0 0.0.0.255,215.66.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,530,permit,tcp,10.3.228.0 0.0.0.255,215.66.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,540,permit,tcp,10.3.228.0 0.0.0.255,216.66.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,550,permit,tcp,10.3.228.0 0.0.0.255,216.66.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,560,permit,tcp,10.3.228.0 0.0.0.255,1.216.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,570,permit,tcp,10.3.228.0 0.0.0.255,1.216.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,580,permit,tcp,10.3.228.0 0.0.0.255,2.216.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,590,permit,tcp,10.3.228.0 0.0.0.255,2.216.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,600,permit,tcp,10.3.228.0 0.0.0.255,3.216.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,610,permit,tcp,10.3.228.0 0.0.0.255,3.216.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,620,permit,tcp,10.3.228.0 0.0.0.255,4.216.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,630,permit,tcp,10.3.228.0 0.0.0.255,4.216.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,640,permit,tcp,10.3.228.0 0.0.0.255,5.216.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,650,permit,tcp,10.3.228.0 0.0.0.255,5.216.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,660,permit,tcp,10.3.228.0 0.0.0.255,6.216.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,670,permit,tcp,10.3.228.0 0.0.0.255,6.216.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,680,permit,tcp,10.3.228.0 0.0.1.255,0.200.0 0.0.1.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,690,permit,tcp,10.3.228.0 0.0.1.255,0.200.0 0.0.1.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,700,permit,tcp,10.3.228.0 0.0.1.255,0.200.0 0.0.1.255,8080
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,710,permit,tcp,10.3.228.0 0.0.1.255,0.200.0 0.0.1.255,7072
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,720,permit,tcp,10.3.228.0 0.0.1.255,0.200.0 0.0.1.255,22
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,730,permit,tcp,10.3.228.0 0.0.0.255,host 212.36.187.235,45454
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,740,permit,tcp,10.3.228.0 0.0.0.255,host 212.36.187.239,45454
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,750,permit,tcp,10.3.228.0 0.0.0.255,host 212.36.187.241,45454
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,760,permit,tcp,10.3.228.0 0.0.0.255,220.43.0 0.0.0.255,www
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,770,permit,tcp,10.3.228.0 0.0.0.255,220.43.0 0.0.0.255,443
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,780,permit,tcp,10.3.228.0 0.0.0.255,220.43.0 0.0.0.255,8080
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,790,deny,ip,10.3.228.0 0.0.0.255,168.0.0 0.0.255.255,
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,800,deny,ip,10.3.228.0 0.0.0.255,2.16.0.0 0.15.255.255,
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,810,deny,ip,10.3.228.0 0.0.0.255,0.0.0.0 0.255.255.255,
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,820,permit,tcp,10.3.228.0 0.0.0.255,any,
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,830,permit,udp,10.3.228.0 0.0.0.255,any,
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,840,permit,ip,10.3.228.0 0.0.0.255,any,
GH_FIBRESWITCH_2,FROM-GSH-TESTWIFI,Extended,850,deny,ip,any,any,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,10,permit,udp,host 10.3.88.3,host 224.0.0.2,1985
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,20,permit,tcp,10.3.88.128 0.0.0.127,host 192.0.2.1,443
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,30,permit,udp,10.3.88.128 0.0.0.127,host 10.3.0.10,domain
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,40,permit,udp,10.3.88.128 0.0.0.127,host 10.210.193.235,domain
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,50,permit,udp,10.3.88.128 0.0.0.127,host 10.120.193.235,domain
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,60,permit,udp,10.3.88.128 0.0.0.127,host 10.64.72.10,domain
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,70,permit,tcp,10.3.88.128 0.0.0.127,host 192.168.9.100,8080
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,80,permit,udp,10.3.88.128 0.0.0.127,host 192.168.9.100,isakmp
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,90,permit,udp,10.3.88.128 0.0.0.127,host 192.168.9.100,non500-isakmp
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,100,permit,ip,10.3.88.128 0.0.0.127,host 213.120.94.19,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,110,permit,ip,10.3.88.128 0.0.0.127,host 217.33.148.47,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,120,permit,ip,10.3.88.128 0.0.0.127,host 80.26.83.68,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,130,permit,ip,10.3.88.128 0.0.0.127,host 80.35.100.214,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,140,permit,ip,10.3.88.128 0.0.0.127,host 95.131.184.37,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,150,deny,ip,10.3.88.128 0.0.0.127,168.0.0 0.0.255.255,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,160,deny,ip,10.3.88.128 0.0.0.127,2.16.0.0 0.15.255.255,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,170,deny,ip,10.3.88.128 0.0.0.127,0.0.0.0 0.255.255.255,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,180,permit,tcp,10.3.88.128 0.0.0.127,any,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,190,permit,udp,10.3.88.128 0.0.0.127,any,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,200,permit,ip,10.3.88.128 0.0.0.127,any,
GH_FIBRESWITCH_2,FROM-GSH-WIFI,Extended,210,deny,ip,any,any,
GH_FIBRESWITCH_2,acl-wifi-testing,Extended,10,permit,udp,any,host 10.1.34.10,domain
GH_FIBRESWITCH_2,acl-wifi-testing,Extended,20,permit,udp,any,host 10.64.72.10,domain
GH_FIBRESWITCH_2,acl-wifi-testing,Extended,30,permit,udp,host 10.1.103.10,host 10.1.34.10,bootps
GH_FIBRESWITCH_2,acl-wifi-testing,Extended,40,permit,udp,host 10.1.103.10,host 10.64.72.10,bootps
GH_FIBRESWITCH_2,acl-wifi-testing,Extended,50,permit,ip,any,host 10.1.28.22,
GH_FIBRESWITCH_2,acl-wifi-testing,Extended,60,permit,icmp,any,host 10.1.28.22,
GH_FIBRESWITCH_2,acl-wifi-testing,Extended,70,deny,ip,any,any,
GH_FIBRESWITCH_2,1,Standard,10,permit,,10.120.163.210,,,
GH_FIBRESWITCH_2,1,Standard,60,permit,,10.1.74.66,,,
GH_FIBRESWITCH_2,1,Standard,260,permit,,10.112.12.126,,,
GH_FIBRESWITCH_2,1,Standard,250,permit,,10.112.12.125,,,
GH_FIBRESWITCH_2,1,Standard,40,permit,,10.180.163.18,,,
GH_FIBRESWITCH_2,1,Standard,210,permit,,10.120.163.151,,,
GH_FIBRESWITCH_2,1,Standard,50,permit,,10.210.163.60,,,
GH_FIBRESWITCH_2,1,Standard,220,permit,,10.120.163.152,,,
GH_FIBRESWITCH_2,1,Standard,70,permit,,10.1.74.29,,,
GH_FIBRESWITCH_2,1,Standard,30,permit,,10.112.13.17,,,
GH_FIBRESWITCH_2,1,Standard,80,permit,,10.1.74.48,,,
GH_FIBRESWITCH_2,1,Standard,90,permit,,10.1.74.57,,,
GH_FIBRESWITCH_2,1,Standard,100,permit,,10.1.74.61,,,
GH_FIBRESWITCH_2,1,Standard,240,permit,,10.120.163.123,,,
GH_FIBRESWITCH_2,1,Standard,230,permit,,10.120.163.122,,,
GH_FIBRESWITCH_2,1,Standard,120,permit,,10.120.195.31,,,
GH_FIBRESWITCH_2,1,Standard,140,permit,,10.120.143.70,,,
GH_FIBRESWITCH_2,1,Standard,110,permit,,10.1.74.128,,,
GH_FIBRESWITCH_2,1,Standard,130,permit,,10.180.142.230,,,
GH_FIBRESWITCH_2,1,Standard,20,permit,,10.120.163.37,,,
GH_FIBRESWITCH_2,1,Standard,150,permit,,10.1.82.64 0.0.0.31,,,
GH_FIBRESWITCH_2,1,Standard,160,permit,,10.1.22.0 0.0.0.255,,,
GH_FIBRESWITCH_2,1,Standard,170,permit,,192.168.2.0 0.0.1.255,,,
GH_FIBRESWITCH_2,1,Standard,180,permit,,10.210.141.40 0.0.0.7,,,
GH_FIBRESWITCH_2,1,Standard,190,permit,,10.180.141.40 0.0.0.7,,,
GH_FIBRESWITCH_2,1,Standard,200,permit,,10.120.141.40 0.0.0.7,,,
GH_FIBRESWITCH_2,1,Standard,270,deny,,any log,,,
GH_FIBRESWITCH_2,5,Standard,10,permit,,194.74.144.0 0.0.0.255,,,
GH_FIBRESWITCH_2,5,Standard,20,permit,,194.102.6.0 0.0.0.255,,,
GH_FIBRESWITCH_2,5,Standard,30,permit,,194.102.7.0 0.0.0.255,,,
GH_FIBRESWITCH_2,5,Standard,40,permit,,194.102.8.0 0.0.0.255,,,
GH_FIBRESWITCH_2,5,Standard,50,permit,,194.102.9.0 0.0.0.255,,,
GH_FIBRESWITCH_2,5,Standard,60,permit,,62.239.34.0 0.0.0.255,,,
GH_FIBRESWITCH_2,5,Standard,70,permit,,62.239.35.0 0.0.0.255,,,
GH_FIBRESWITCH_2,6,Standard,10,deny,,any,,,
GH_FIBRESWITCH_2,10,Standard,10,permit,,10.120.163.210,,,
GH_FIBRESWITCH_2,10,Standard,70,permit,,10.112.12.126,,,
GH_FIBRESWITCH_2,10,Standard,60,permit,,10.112.12.125,,,
GH_FIBRESWITCH_2,10,Standard,50,permit,,10.120.163.123,,,
GH_FIBRESWITCH_2,10,Standard,40,permit,,10.120.163.122,,,
GH_FIBRESWITCH_2,10,Standard,20,permit,,10.120.163.59,,,
GH_FIBRESWITCH_2,10,Standard,30,permit,,10.110.163.59,,,
GH_FIBRESWITCH_2,11,Standard,14,permit,,10.112.12.126,,,
GH_FIBRESWITCH_2,11,Standard,13,permit,,10.112.12.125,,,
GH_FIBRESWITCH_2,11,Standard,10,permit,,10.120.136.140,,,
GH_FIBRESWITCH_2,11,Standard,12,permit,,10.120.163.123,,,
GH_FIBRESWITCH_2,11,Standard,11,permit,,10.120.163.122,,,
GH_FIBRESWITCH_2,11,Standard,20,permit,,10.50.3.140,,,
GH_FIBRESWITCH_2,11,Standard,30,deny,,any log,,,
GH_FIBRESWITCH_2,19,Standard,10,permit,,172.16.41.192 0.0.0.31,,,
GH_FIBRESWITCH_2,19,Standard,20,permit,,10.1.82.64 0.0.0.31,,,
GH_FIBRESWITCH_2,22,Standard,10,permit,,10.112.12.119,,,
GH_FIBRESWITCH_2,22,Standard,20,permit,,10.210.143.80,,,
GH_FIBRESWITCH_2,22,Standard,30,permit,,10.120.143.80,,,
GH_FIBRESWITCH_2,22,Standard,40,permit,,10.180.142.232,,,
GH_FIBRESWITCH_2,100,Extended,10,deny,ip,10.17.5.0 0.0.0.255,0.3.0.0 0.0.255.255,
GH_FIBRESWITCH_2,100,Extended,20,permit,ip,any,any,
GH_WGS_1ST,solarwinds-new,Standard,10,permit,,10.112.12.126,,,
GH_WGS_1ST,solarwinds-new,Standard,20,permit,,10.112.12.125,,,
GH_WGS_1ST,solarwinds-new,Standard,30,permit,,10.120.163.143,,,
GH_WGS_1ST,solarwinds-new,Standard,40,permit,,10.120.163.142,,,
GH_WGS_1ST,solarwinds-new,Standard,50,permit,,10.120.163.123,,,
GH_WGS_1ST,solarwinds-new,Standard,60,permit,,10.120.163.122,,,
GH_WGS_1ST,solarwinds-new,Standard,70,permit,,10.112.12.144,,,
GH_WGS_1ST,solarwinds-new,Standard,80,permit,,10.112.12.142,,,
GH_WGS_1ST,solarwinds-new,Standard,90,permit,,10.112.12.143,,,
GH_WGS_1ST,solarwinds-new,Standard,100,deny,,any log,,,
GH_WGS_1ST,1,Standard,10,permit,,10.120.163.210,,,
GH_WGS_1ST,1,Standard,20,permit,,10.1.74.66,,,
GH_WGS_1ST,1,Standard,30,permit,,10.112.12.126,,,
GH_WGS_1ST,1,Standard,40,permit,,10.112.12.125,,,
GH_WGS_1ST,1,Standard,50,permit,,10.180.163.18,,,
GH_WGS_1ST,1,Standard,60,permit,,10.120.163.151,,,
GH_WGS_1ST,1,Standard,70,permit,,10.210.163.60,,,
GH_WGS_1ST,1,Standard,80,permit,,10.120.163.152,,,
GH_WGS_1ST,1,Standard,90,permit,,10.1.74.29,,,
GH_WGS_1ST,1,Standard,100,permit,,10.120.163.143,,,
GH_WGS_1ST,1,Standard,110,permit,,10.120.163.142,,,
GH_WGS_1ST,1,Standard,120,permit,,10.112.13.17,,,
GH_WGS_1ST,1,Standard,130,permit,,10.1.74.48,,,
GH_WGS_1ST,1,Standard,140,permit,,10.1.74.57,,,
GH_WGS_1ST,1,Standard,150,permit,,10.1.74.61,,,
GH_WGS_1ST,1,Standard,160,permit,,10.120.163.123,,,
GH_WGS_1ST,1,Standard,170,permit,,10.120.163.122,,,
GH_WGS_1ST,1,Standard,180,permit,,10.120.195.31,,,
GH_WGS_1ST,1,Standard,190,permit,,10.120.143.70,,,
GH_WGS_1ST,1,Standard,200,permit,,10.1.74.128,,,
GH_WGS_1ST,1,Standard,210,permit,,10.180.142.230,,,
GH_WGS_1ST,1,Standard,220,permit,,10.112.12.144,,,
GH_WGS_1ST,1,Standard,230,permit,,10.120.163.37,,,
GH_WGS_1ST,1,Standard,240,permit,,10.112.12.142,,,
GH_WGS_1ST,1,Standard,250,permit,,10.112.12.143,,,
GH_WGS_1ST,1,Standard,260,permit,,10.1.82.64 0.0.0.31,,,
GH_WGS_1ST,1,Standard,270,permit,,10.1.22.0 0.0.0.255,,,
GH_WGS_1ST,1,Standard,280,permit,,192.168.2.0 0.0.1.255,,,
GH_WGS_1ST,1,Standard,290,permit,,10.210.141.40 0.0.0.7,,,
GH_WGS_1ST,1,Standard,300,permit,,10.180.141.40 0.0.0.7,,,
GH_WGS_1ST,1,Standard,310,permit,,10.120.141.40 0.0.0.7,,,
GH_WGS_1ST,1,Standard,320,permit,,100.79.0.0 0.0.127.255,,,
GH_WGS_1ST,1,Standard,330,deny,,any log,,,
GH_WGS_1ST,10,Standard,60,permit,,10.112.12.126,,,
GH_WGS_1ST,10,Standard,50,permit,,10.112.12.125,,,
GH_WGS_1ST,10,Standard,40,permit,,10.120.163.123,,,
GH_WGS_1ST,10,Standard,30,permit,,10.120.163.122,,,
GH_WGS_1ST,10,Standard,10,permit,,10.120.163.59,,,
GH_WGS_1ST,10,Standard,20,permit,,10.110.163.59,,,
GH_WGS_1ST,11,Standard,14,permit,,10.112.12.126,,,
GH_WGS_1ST,11,Standard,13,permit,,10.112.12.125,,,
GH_WGS_1ST,11,Standard,10,permit,,10.120.136.140,,,
GH_WGS_1ST,11,Standard,12,permit,,10.120.163.123,,,
GH_WGS_1ST,11,Standard,11,permit,,10.120.163.122,,,
GH_WGS_1ST,11,Standard,20,permit,,10.50.3.140,,,
GH_WGS_1ST,11,Standard,30,deny,,any log,,,
GH_WGS_1ST,13,Standard,10,permit,,10.1.28.38,,,
GH_WGS_1ST,13,Standard,20,permit,,192.168.1.165,,,
GH_WGS_1ST,19,Standard,10,permit,,172.16.41.192 0.0.0.31,,,
GH_WGS_1ST,19,Standard,20,permit,,10.1.82.64 0.0.0.31,,,
GH_WGS_1ST,22,Standard,10,permit,,10.112.12.119,,,
GH_WGS_1ST,22,Standard,20,permit,,10.210.143.80,,,
GH_WGS_1ST,22,Standard,30,permit,,10.120.143.80,,,
GH_WGS_1ST,22,Standard,40,permit,,10.180.142.232,,,
GH_WGS_2ND_1,solarwinds-new,Standard,10,permit,,10.112.12.126,,,
GH_WGS_2ND_1,solarwinds-new,Standard,20,permit,,10.112.12.125,,,
GH_WGS_2ND_1,solarwinds-new,Standard,30,permit,,10.120.163.143,,,
GH_WGS_2ND_1,solarwinds-new,Standard,40,permit,,10.120.163.142,,,
GH_WGS_2ND_1,solarwinds-new,Standard,50,permit,,10.120.163.123,,,
GH_WGS_2ND_1,solarwinds-new,Standard,60,permit,,10.120.163.122,,,
GH_WGS_2ND_1,solarwinds-new,Standard,70,permit,,10.112.12.144,,,
GH_WGS_2ND_1,solarwinds-new,Standard,80,permit,,10.112.12.142,,,
GH_WGS_2ND_1,solarwinds-new,Standard,90,permit,,10.112.12.143,,,
GH_WGS_2ND_1,solarwinds-new,Standard,100,deny,,any log,,,
GH_WGS_2ND_1,1,Standard,10,permit,,10.120.163.210,,,
GH_WGS_2ND_1,1,Standard,20,permit,,10.1.74.66,,,
GH_WGS_2ND_1,1,Standard,30,permit,,10.112.12.126,,,
GH_WGS_2ND_1,1,Standard,40,permit,,10.112.12.125,,,
GH_WGS_2ND_1,1,Standard,50,permit,,10.180.163.18,,,
GH_WGS_2ND_1,1,Standard,60,permit,,10.120.163.151,,,
GH_WGS_2ND_1,1,Standard,70,permit,,10.210.163.60,,,
GH_WGS_2ND_1,1,Standard,80,permit,,10.120.163.152,,,
GH_WGS_2ND_1,1,Standard,90,permit,,10.1.74.29,,,
GH_WGS_2ND_1,1,Standard,100,permit,,10.120.163.143,,,
GH_WGS_2ND_1,1,Standard,110,permit,,10.120.163.142,,,
GH_WGS_2ND_1,1,Standard,120,permit,,10.112.13.17,,,
GH_WGS_2ND_1,1,Standard,130,permit,,10.1.74.48,,,
GH_WGS_2ND_1,1,Standard,140,permit,,10.1.74.57,,,
GH_WGS_2ND_1,1,Standard,150,permit,,10.1.74.61,,,
GH_WGS_2ND_1,1,Standard,160,permit,,10.120.163.123,,,
GH_WGS_2ND_1,1,Standard,170,permit,,10.120.163.122,,,
GH_WGS_2ND_1,1,Standard,180,permit,,10.120.195.31,,,
GH_WGS_2ND_1,1,Standard,190,permit,,10.120.143.70,,,
GH_WGS_2ND_1,1,Standard,200,permit,,10.1.74.128,,,
GH_WGS_2ND_1,1,Standard,210,permit,,10.180.142.230,,,
GH_WGS_2ND_1,1,Standard,220,permit,,10.112.12.144,,,
GH_WGS_2ND_1,1,Standard,230,permit,,10.120.163.37,,,
GH_WGS_2ND_1,1,Standard,240,permit,,10.112.12.142,,,
GH_WGS_2ND_1,1,Standard,250,permit,,10.112.12.143,,,
GH_WGS_2ND_1,1,Standard,260,permit,,10.1.82.64 0.0.0.31,,,
GH_WGS_2ND_1,1,Standard,270,permit,,10.1.22.0 0.0.0.255,,,
GH_WGS_2ND_1,1,Standard,280,permit,,192.168.2.0 0.0.1.255,,,
GH_WGS_2ND_1,1,Standard,290,permit,,10.210.141.40 0.0.0.7,,,
GH_WGS_2ND_1,1,Standard,300,permit,,10.180.141.40 0.0.0.7,,,
GH_WGS_2ND_1,1,Standard,310,permit,,10.120.141.40 0.0.0.7,,,
GH_WGS_2ND_1,1,Standard,320,permit,,100.79.0.0 0.0.127.255,,,
GH_WGS_2ND_1,1,Standard,330,deny,,any log,,,
GH_WGS_2ND_1,10,Standard,60,permit,,10.112.12.126,,,
GH_WGS_2ND_1,10,Standard,50,permit,,10.112.12.125,,,
GH_WGS_2ND_1,10,Standard,40,permit,,10.120.163.123,,,
GH_WGS_2ND_1,10,Standard,30,permit,,10.120.163.122,,,
GH_WGS_2ND_1,10,Standard,10,permit,,10.120.163.59,,,
GH_WGS_2ND_1,10,Standard,20,permit,,10.110.163.59,,,
GH_WGS_2ND_1,11,Standard,14,permit,,10.112.12.126,,,
GH_WGS_2ND_1,11,Standard,13,permit,,10.112.12.125,,,
GH_WGS_2ND_1,11,Standard,20,permit,,10.120.136.140,,,
GH_WGS_2ND_1,11,Standard,12,permit,,10.120.163.123,,,
GH_WGS_2ND_1,11,Standard,11,permit,,10.120.163.122,,,
GH_WGS_2ND_1,11,Standard,10,permit,,10.50.3.140,,,
GH_WGS_2ND_1,11,Standard,30,deny,,any log,,,
GH_WGS_2ND_1,13,Standard,10,permit,,10.1.28.38,,,
GH_WGS_2ND_1,13,Standard,20,permit,,192.168.1.165,,,
GH_WGS_2ND_1,19,Standard,10,permit,,172.16.41.192 0.0.0.31,,,
GH_WGS_2ND_1,19,Standard,20,permit,,10.1.82.64 0.0.0.31,,,
GH_WGS_2ND_1,22,Standard,10,permit,,10.112.12.119,,,
GH_WGS_2ND_1,22,Standard,40,permit,,10.210.143.80,,,
GH_WGS_2ND_1,22,Standard,30,permit,,10.120.143.80,,,
GH_WGS_2ND_1,22,Standard,20,permit,,10.180.142.232,,,
GH_WGS_4TH,solarwinds-new,Standard,10,permit,,10.112.12.126,,,
GH_WGS_4TH,solarwinds-new,Standard,20,permit,,10.112.12.125,,,
GH_WGS_4TH,solarwinds-new,Standard,30,permit,,10.120.163.143,,,
GH_WGS_4TH,solarwinds-new,Standard,40,permit,,10.120.163.142,,,
GH_WGS_4TH,solarwinds-new,Standard,50,permit,,10.120.163.123,,,
GH_WGS_4TH,solarwinds-new,Standard,60,permit,,10.120.163.122,,,
GH_WGS_4TH,solarwinds-new,Standard,70,permit,,10.112.12.144,,,
GH_WGS_4TH,solarwinds-new,Standard,80,permit,,10.112.12.142,,,
GH_WGS_4TH,solarwinds-new,Standard,90,permit,,10.112.12.143,,,
GH_WGS_4TH,solarwinds-new,Standard,100,deny,,any log,,,
GH_WGS_4TH,1,Standard,10,permit,,10.120.163.210,,,
GH_WGS_4TH,1,Standard,20,permit,,10.1.74.66,,,
GH_WGS_4TH,1,Standard,30,permit,,10.112.12.126,,,
GH_WGS_4TH,1,Standard,40,permit,,10.112.12.125,,,
